"merchant_name","category","product","price","discount_price","description","area","latitude","longitude"
"Aneka Bothok","Aneka nasi","Bothok Udang","12000","9000","Udang di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Bothok Tongkol","12000","9000","Tongkol di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Paket Combo Nasi Sayur Asem + Telur Dadar + Es Teh","19000","17100","Nasi + Sayur Asem + Telur + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Paket Combo Nasi Pecel + Tongkol Sarden + Es Teh","19000","17100","Nasi Pecel + Tongkol + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Paket Combo Nasi Campur + Tongkol Sarden + Es Teh","19000","17100","Nasi Campur + Tongkol + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Paket Combo Nasi Sayur Lodeh + Telur Dadar + Es Teh","19000","17100","Nasi + Lodeh + Telur + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Nasi Kare Ayam + Es Teh","19000","17100","Nasi + Kare Ayam + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Nasi Campur Ayam Crispy + Es Teh","21000","18900","Nasi Campur + Ayam Crispy + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Nasi Pecel Ayam Crispy + Es Teh","21000","18900","Nasi Pecel + Ayam Crispy + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Paket Combo Nasi Sayur Sop + Ayam Goreng + Es Teh","19000","17100","Nasi + Sop + Ayam + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Aneka Bothok","Aneka nasi","Nasi Kare Telur + Es Teh","19000","17100","Nasi + Telur + Es Teh","Sukolilo, Surabaya, Jawa Timur","-7.2906299","112.66899"
"Belikopi","Kopi/Minuman/Cepat saji","Double Combo Special Chocolate","39400","35000","2 Cup Ice Chocolate + 2 Box Ropang Chocolate","Ketintang, Surabaya, Jawa Timur","-7.3185782","112.709766"
"Belikopi","Kopi/Minuman/Cepat saji","Give Me 5 Ropang Chocolate","44000","39000","5 Box Ropang Chocolate","Ketintang, Surabaya, Jawa Timur","-7.3185782","112.709766"
"Belikopi","Kopi/Minuman/Cepat saji","Combo Favourite GoFoodies 1","20000","18500","1 Ropang chocolate + es kopi gula aren","Ketintang, Surabaya, Jawa Timur","-7.3185782","112.709766"
"Belikopi","Kopi/Minuman/Cepat saji","Combo Favourite GoFoodies 2","20000","18500","1 Ropang chocolate + es cappucino","Ketintang, Surabaya, Jawa Timur","-7.3185782","112.709766"
"Belikopi","Kopi/Minuman/Cepat saji","Combo Favourite GoFoodies 3","20000","18500","1 Ropang chocolate + es klepon","Ketintang, Surabaya, Jawa Timur","-7.3185782","112.709766"
"Bing-Go","Minuman/Kopi","2 Tiny Can","47600","45600","Cute, Tasty, And Delicious Bing In Each 330ml Can","Wiyung, Surabaya, Jawa Timur","-7.3085636","112.6577048"
"Bing-Go","Minuman/Kopi","Joreo","35600","33600","Popular korean wheat snack jolly pong mixed with all time favorite oreo.","Wiyung, Surabaya, Jawa Timur","-7.3085636","112.6577048"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Bundle Mafia A","143000","102960","Yakuza Beef Furikake Rice + Jopok Korean Samyang Chicken","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Bundle Mafia B","148001","109600","Yakuza Beef Furikake Rice + Chao Po Thai Pandan Chicken","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Bundle Mafia C","176999","130979","Chao Po Thai Pandan Chicken + Triad XO Fried Chciken + Jopok Korean Samyang Chicken","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Chao Po Thai Pandan Chicken","57000","43000","Nasi Pulen, Ayam Panggang Pandan, Saus Bangkok","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Triad XO Fried Chicken","60000","45000","Nasi Goreng Telur, Ayam Goreng, Saus XO, Sauteed Baby Corn & Peas","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Jopok Korean Samyang Chicken","60000","45000","Nasi Pulen, Ayam Goreng Korea, Saus Pedas Samyang, Kacang Mede","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Yakuza Beef Furikake Rice","83001","69000","Nasi Furikake, Beef Steak, Saus Jepang, Katsuobushi","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Spaghetti Brulee Mafioso","65000","52000","Spaghetti, Daging Sapi Cincang, Saus Bechamel, Torched Mozzarella Cheese","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Bucin Platter","110000","80000","Tuna Mayo Teriyaki Roll, Sushi Love Maki Roll, Wakame Sushi Donut","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Anak Kost Platter","110000","75500","Maki Crunchy Roll, Kyuri Salmon Boom, Chicken Karaage","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Jomblo Platter","110000","75500","Spicy Salmon Roll, Mentai Salmon Roll, Corn Boom Mayo, Onigiri","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Si Kecil Platter","110000","75500","Chicken Karaage Crispy Roll, Kani & Tamago Nigiri, Sushi Character","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Mantan Platter","115500","80000","Spicy Tuna Melt Roll, Stamina Roll Sambal Matah, Tofu Katsu","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Mabar Platter","341000","246500","Spicy Salmon Roll, Salmon Mentai Roll, Spicy Tuna Melt Roll, Tuna Mentai Roll, Stamina Roll, Ebi Fury, Tamago Floss, Cheese Salmon Roll, Hana Roll, Aburi Kani Mentai, Aburi Salmon Mentai, Aburi Tamago Mentai, Crunchy Salmon Roll, Kani Tamago Floss Ma","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Selamat Ya Platter","341000","246500","Wakame Avocado Sushi Roll, Spicy Salmon Roll, Spicy Mentai Roll, Tuna Negi Crispy, Kyuri Boom Corn Mayo, Eby Fury Maki Roll, Crunchy Salmon Roll","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Rame-Rame Platter","495000","355500","Spicy Tuna Melt Roll, Stamina Roll, Salmon Mentai Roll, Kani Tamago Floss Maki, Onigiri, Chicken Karaage","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","2 Sushi Tokyo Platter","176000","149600","Spicy Aburi Tuna Roll, Salmon Boom Mayo, Chicken Katsu Cheese","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","2 Sushi Murame Platter","170001","85000","Three types of succulent tamago floss crunchy roll, spicy salmon roll, and kani tamago floss","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Smoked Beef Sambal Matah","57200","40000","Smoked beef sambal matah with rice","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Smoked Beef Sambal Barong","57200","40000","Smoked beef sambal barong with rice","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sambal Matah Beef Bowl","68200","44501","Sambal matah beef with rice","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sambal Barong Beef Bowl","68200","44501","Sambal barong beef with rice","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Murame Platter","85000","42500","Three types of succulent tamago floss crunchy roll, spicy salmon roll and kani tamago floss","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Sushi Stamina Roll","33200","26560","Chicken teriyaki, crunchy panko, cucumber, fried garlic, tasty teriyaki sauce","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Beef Teriyaki Bento","61600","43120","Rice, teriyaki beef, tofu katsu, tamago shoyu","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Boga Kitchen","Jepang/Aneka nasi/Cepat saji","Chicken Karage Brokoli Bento","49500","34650","Rice, 4 pcs chicken karaage, tamago shoyu, sauted broccoli, tempe katsu, spicy mayonnaise","Surabaya, Jawa Timur","-7.2756141","112.6426424"
"Burger Bros","Barat/Cepat saji","BroBagi 1 - The Chicken Burger Meal","130960","99990","2 She Caught the Chicken Burger + 1 Es Matcha Mindfulness + 1 Es Cokelat Cozy","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","BroBagi 2 - The Brothers Meal","136960","99990","1 Chicago Beef Burger + 1 She Caught the Chicken Burger + 1 Matcha Mindfulness + 1 Es Cokelat Cozy","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","BroBagi 3 - The Crispy Chicken Meal","132960","99990","1 Fried Chicken Rice Meal Classic + 1 She Caught the Chicken Burger + 1 Matcha Mindfulness + 1 Es Cokelat Cozy","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","The Brothers","81989","72990","1 Chicago Beef Burger + 1 She Caught the Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","The Chicken Burger Combo","75980","67990","1 She Caught the Chicken Burger + 1 She Caught the Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","The Cheesy Chicken Combo","82980","73990","1 Beef Cheese Burger to Love + 1 She Caught the Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Best of Chicken Burger","72980","64990","1 She Caught the Chicken Burger + 1 The O.G. Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","The OG Chicken Burger Combo","69980","61990","1 The O.G. Chicken Burger + 1 The O.G. Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Asian Chicken Burger Combo","78980","71990","1 Daebak Chicken Burger + 1 Thai Chili Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","She Caught Ol Fish Combo","80980","72990","1 The Good Ol Fish Burger + 1 She Caught the Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Chicago Beef Burger MEAL","67480","60490","Chicago Beef Burger + French Fries + Tea","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","She Caught the Chicken Burger MEAL","61480","54490","She Caught the Chicken Burger + French Fries + Tea","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Cheese Burger to Love MEAL","68480","61490","Cheese Burger to Love + French Fries + Tea","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","She Caught the Chicken Burger + Es Matcha Mindfulness","64980","48990","1 She Caught the Chicken Burger + 1 Es Matcha Mindfulness","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","The OG Chicken Burger Meal","58480","51990","The O.G. Chicken Burger Meal + French Fries + Tea","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Bros Family Pack Chicken Burger","158940","123990","She Caught the Chicken Burger + The O.G. Chicken Burger + 2x Lil Bro Chicken Burger + 4 Drinks","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Chicago Beef Burger & Es Kopi Cheer Me Up","66980","58990","1 Chicago Beef Burger + 1 Es Kopi Cheer Me Up","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","1 Chicago Beef Burger + 1 Coca-Cola","59990","57000","1 Chicago Beef Burger + 1 Coca-Cola 330ml","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Black Pepper Fried Chicken Rice Meal","61980","48990","Rice + 1Pc Fried Chicken + 1Pc Crispy Fried Chicken Fillet + Black Pepper Sauce + Drink","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Fried Chicken BOX","99990","89990","5 pcs Fried Chicken (Chicken part based on availability)","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Fried Chicken Rice Meal Mixed","51980","45990","Rice + 1Pc Fried Chicken + 1Pc Crispy Fried Chicken  Fillet + Drink","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Bros Family Pack Fried Chicken","147960","117990","5 Pcs Fried Chicken + 3 Rice + 3 Drinks (Chicken part based on availability)","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Messy Cheesy Chicken Burger","46990","41990","Cheese Stuffed Chicken Patty + Cheese Slice + Tomato + Pickles + Lettuce + Spicy Tartar","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Messy Cheesy Beef Burger","49990","44990","Cheese Stuffed Beef Patty + Cheese Slice + Tomato + Pickles + Lettuce + Spicy Tartar","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Lil Bro Chicken Burger Combo","39990","35990","2x Lil Bro Chicken Burger","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Junior Meal'","43000","38500","1x Lil Bro Chicken Burger + French Fries Medium + Yakult","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Cinnamon Roll","25990","22990","1 Cinnamon Roll","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Coffee Brownie","29990","26990","1 Brownies Kopi","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Almond Brownie","32990","28990","1 Brownies Almond","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Choco Lava Cake","29990","25990","Choco Lava Cake","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Es Sukur - Susu Kurma","28990","24990","Es + Susu Kurma","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger Bros","Barat/Cepat saji","Es Cendol Ceria","24990","21990","Es + Susu + Cendol (Produk tidak menggunakan santan untuk menjaga kualitas)","Genteng, Banyuwangi, Jawa Timur","-8.3324789","114.0850136"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Snack Pack 1","36500","31000","1 Double Choco Pie + 1 Coke Float + 1 Reg Fries.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","4 Pcs Ayam","78000","60000","4 Pcs Ayam. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","BOGO Paket BESAR 1","72000","56000","2 Pcs Ayam Besar + 2 Nasi Besar + 2 Jasmine Tea ukuran Medium.Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","BOGO Paket BESAR 2","96000","86000","2 Pcs Ayam Besar + 2 Pcs Ayam Kecil + 2 Nasi Besar + 2 Jasmine Tea ukuran Medium.Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","5 Kings Chicken","92500","78000","5 pcs Ayam. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","5 Kings Chicken & 3 Nasi","121000","92000","5 pcs Ayam + 3 Nasi. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Cheeseburger BOGO","64000","50001","Cheeseburger BOGO.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Whopper Jr. BOGO","64000","50001","2 Whopper® Jr.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","BOGO Mix 'N Match","64000","50001","Pilih 2 burger favoritmu Ada Cheeseburger, Chicken Cheese Burger, Cheese Rasher Chicken atau Whopper Jr. yang bisa kamu Mix 'N Match sesukamu!","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Hemat Cheeseburger Meal","50000","38500","Cheeseburger + Reg.Fries + Reg.Coke","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Kings Chicken & Cheeseburger","48000","40000","Cheeseburger + 1pc Ayam Rasa Pedasnya Pas","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Mozarella Cheeseburger & Coke","58000","45000","Mozzarella Cheeseburger + Coca-Cola Ukuran Regular","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","3 Cheesy Beef Burger","98182","64000","3 Jalapenos Cheese Beef Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","3 Mix Cheeseburger","98182","66000","1 Cheeseburger + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","3 Mozza Mix","102000","80000","1 Mozzarella Cheeseburger + 2 Mozzarella Chicken.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","4 Mix Cheese Burgers","114000","85000","2 Cheeseburger + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","4 Flamin Deals Mix Burger","112500","88000","1 Cheeseburger + 1 BBQ Beef Rasher + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","5 Pcs Mix Cheeseburgers","141500","102000","2 Cheese Burger + 3 Chicken Cheeseburger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","5 Pcs Flamin Deals Mix Burgers","147500","110000","1 BBQ Beef Rasher + 1 Cheeseburger + 3 Chicken Cheese Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Paket Berlima 1","115500","90000","3 Pc Ayam Rasa Pedasnya Pas + 1 Cheeseburger + 1 Chicken Cheese Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","Paket Berlima 2","138000","90000","3 Cheesy King's Chicken Fillet + 2 Beef Burger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Cepat saji/Aneka nasi/Jajanan/Ayam & bebek","5BIC+3Rice+3Tea","175500","109500","5 Pc Ayam Goreng Rasa Sedikit Pedas + 3 Nasi + 3 Jasmine Tea ukuran Regular. Harga Normal 178.500","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Snack Pack 1","36500","31000","1 Double Choco Pie + 1 Coke Float + 1 Reg Fries.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","4 Pcs Ayam","78000","60000","4 Pcs Ayam. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","BOGO Paket BESAR 1","72000","56000","2 Pcs Ayam Besar + 2 Nasi Besar + 2 Jasmine Tea ukuran Medium.Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","BOGO Paket BESAR 2","96000","86000","2 Pcs Ayam Besar + 2 Pcs Ayam Kecil + 2 Nasi Besar + 2 Jasmine Tea ukuran Medium.Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","5 Kings Chicken","92500","78000","5 pcs Ayam. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","5 Kings Chicken & 3 Nasi","121000","92000","5 pcs Ayam + 3 Nasi. Resep Ayam Lebih Renyah, Gurih & Pedasnya Pas.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Cheeseburger BOGO","64000","50001","Cheeseburger BOGO.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Whopper Jr. BOGO","64000","50001","2 Whopper® Jr.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","BOGO Mix 'N Match","64000","50001","Pilih 2 burger favoritmu Ada Cheeseburger, Chicken Cheese Burger, Cheese Rasher Chicken atau Whopper Jr. yang bisa kamu Mix 'N Match sesukamu!","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Hemat Cheeseburger Meal","50000","38500","Cheeseburger + Reg.Fries + Reg.Coke","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Kings Chicken & Cheeseburger","48000","40000","Cheeseburger + 1pc Ayam Rasa Pedasnya Pas","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Mozarella Cheeseburger & Coke","58000","45000","Mozzarella Cheeseburger + Coca-Cola Ukuran Regular","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","3 Cheesy Beef Burger","98182","64000","3 Jalapenos Cheese Beef Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","3 Mix Cheeseburger","98182","66000","1 Cheeseburger + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","3 Mozza Mix","102000","80000","1 Mozzarella Cheeseburger + 2 Mozzarella Chicken.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","4 Mix Cheese Burgers","114000","85000","2 Cheeseburger + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","4 Flamin Deals Mix Burger","112500","88000","1 Cheeseburger + 1 BBQ Beef Rasher + 2 Chicken Cheeseburger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","5 Pcs Mix Cheeseburgers","141500","102000","2 Cheese Burger + 3 Chicken Cheeseburger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","5 Pcs Flamin Deals Mix Burgers","147500","110000","1 BBQ Beef Rasher + 1 Cheeseburger + 3 Chicken Cheese Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Paket Berlima 1","115500","90000","3 Pc Ayam Rasa Pedasnya Pas + 1 Cheeseburger + 1 Chicken Cheese Burger","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","Paket Berlima 2","138000","90000","3 Cheesy King's Chicken Fillet + 2 Beef Burger.","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Burger King","Ayam & bebek/Cepat saji/Aneka nasi/Jajanan","5BIC+3Rice+3Tea","175500","109500","5 Pc Ayam Goreng Rasa Sedikit Pedas + 3 Nasi + 3 Jasmine Tea ukuran Regular. Harga Normal 178.500","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
